index,count
303,5.74620319054
304,5.74939298591
305,5.75574221359
306,5.75890177388
307,5.76205138278
308,5.76519110278
309,5.76832099579
310,5.77144112313
311,5.77455154554
312,5.77765232322
313,5.78074351579
314,5.78382518233
315,5.7899601709
316,5.79301360838
317,5.79605775077
318,5.79909265446
319,5.80211837538
320,5.80513496892
321,5.80814248998
322,5.81114099298
323,5.81413053183
324,5.82008293035
325,5.82600010738
326,5.83188247728
327,5.84932477995
328,5.85220247977
329,5.85793315448
330,5.91079664404
331,5.92425579741
332,5.93489419562
333,5.93753620508
334,5.94017125272
335,5.94279937513
336,5.94803498918
337,5.96614673912
338,5.96870755999
339,5.97126183979
340,5.9788857649
341,5.99146454711
342,5.99396142731
343,5.99893656195
344,6.00141487796
345,6.00388706711
346,6.0063531596
347,6.00881318544
348,6.0112671744
349,6.0161571597
350,6.0185932145
351,6.02102334935
352,6.02344759296
353,6.02586597383
354,6.02827852023
355,6.03068526026
356,6.0330862218
357,6.03548143252
358,6.04263283368
359,6.04737217905
360,6.05208916892
361,6.05678401323
362,6.05912319558
363,6.07764224335
364,6.0799331951
365,6.08449941308
366,6.10255859461
367,6.10702288774
368,6.10924758276
369,6.11368217983
370,6.12029741895
371,6.12249280951
372,6.12686918411
373,7.24494154634
374,7.2506355119
375,7.25205395185
376,7.25276241805
377,7.25559127425
378,7.2584121506
379,7.26052259809
380,7.26122509197
381,7.2619270927
382,7.26332961748
383,7.26752542783
384,7.26892012819
385,7.26961674961
386,7.27031288608
387,7.27447955877
388,7.27586460055
389,7.28069719538
390,7.28276117961
391,7.28687641175
392,7.28961052145
393,7.29097477814
394,7.29301767977
395,7.29505641646
396,7.29641326877
397,7.29844510151
398,7.30047281427
399,7.30114780586
400,7.30317005124
401,7.30384322528
402,7.30451594646
403,7.30518821539
404,7.30653139894
405,7.30720231476
406,7.30787278076
407,7.30854279754
408,7.31455283232
409,7.31588350451
410,7.31986492981
411,7.32052696227
412,7.32317071794
413,7.32778053842
414,7.3343293503
415,7.33628566002
416,7.33888813384
417,7.34342622915
418,7.34601020991
419,7.34794382315
420,7.35308192052
421,7.35627987655
422,7.378383713
423,7.38461038318
424,8.97449144816
425,8.97992041169
426,8.98117874834
427,8.98318879926
428,8.98532006065
429,8.98632143763
430,8.98657162527
431,8.98682175033
432,8.98719682066
433,8.988196321
434,8.98857087622
435,8.9889452912
436,8.98919482332
437,8.98931956604
438,8.9894442932
439,8.990316948
440,8.99081526618
441,8.99093980694
442,8.99156227817
443,8.99230873255
444,8.9925574269
445,8.99268175089
446,8.99280605943
447,8.99429655778
448,8.99442066575
449,8.9946688355
450,8.99491694368
451,8.99541297543
452,8.99566089907
453,8.99578483785
454,8.99615656203
455,8.9962804394
456,8.99640430141
457,8.99652814809
458,8.99677579544
459,8.99689959612
460,8.99714715152
461,8.99727090623
462,8.99751836973
463,8.9981367607
464,8.99826039302
465,8.99863119829
466,8.9987547695
467,8.99986622376
468,8.99998964246
469,9.00060650757
470,9.00109972583
471,9.0018390974
472,9.00245482305
473,9.00282407655
474,9.0041768407
475,9.004545459
476,9.00466830157
477,9.00773447188
478,9.00810178134
479,9.01054706927
